,구분,근거,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자
4892.0,개방화장실,법제3조제1호,망원나들목체육관,서울특별시 마포구 동교로1길 45 (망원동),서울특별시 마포구 망원동 460-5,2,3,1,0,0,0,4,1,0,마포스포츠클럽,"""""",정시,06:00~22:00,"""""",37.5527537020635,126.900818790447,공공기관-지방자치단체,수세식,N,Y,장애인화장실+여자화장실,Y,Y,여자화장실,"""""",2024-05-10
4893.0,개방화장실,법제3조제1호,우리마포복지관,"서울특별시 마포구 신촌로26길 10, 우리마포복지관 (노고산동)",서울특별시 마포구 노고산동 1-50 우리마포복지관,20,18,6,0,0,0,38,6,0,마포구시설관리공단,"""""",정시,09:00~18:00,"""""",37.555858987325,126.942320769699,공공기관-지방자치단체,수세식,N,Y,여자화장실,N,Y,여자화장실+남자화장실,"""""",2024-05-10
4894.0,개방화장실,법제3조제1호,마포어르신돌봄센터,서울특별시 마포구 토정로 148-14 (상수동),서울특별시 마포구 상수동 397,2,2,1,0,0,0,8,1,0,마포어르신돌봄통합센터,"""""",정시,09:00~18:00,"""""",37.5450846731468,126.927018838807,공공기관-지방자치단체,수세식,N,Y,남자화장실+여자화장실,N,N,"""""","""""",2024-05-10
4895.0,개방화장실,법제3조제16호-영제3조제1항제3호,푸르메재단 넥슨어린이재활병원,"서울특별시 마포구 월드컵북로 494, 푸르메재단넥슨어린이재활병원 (상암동)",서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원,13,14,8,0,0,0,27,9,0,푸르메재단,"""""",정시,09:00~18:00,"""""",37.5846474329581,126.880520296415,공공기관-지방자치단체,수세식,N,Y,장애인화장실+남자화장실+여자화장실,N,Y,여자화장실,"""""",2024-05-10
4896.0,개방화장실,법제3조제16호-영제3조제1항제1호,성산종합사회복지관,"서울특별시 마포구 월드컵로 215, 성산종합사회복지관 (성산동)",서울특별시 마포구 성산동 595 성산종합사회복지관,9,7,3,4,1,0,14,3,1,성산종합사회복지관,"""""",정시,09:00~18:00,"""""",37.5654999954213,126.900370192767,공공기관-지방자치단체,수세식,N,N,"""""",Y,Y,남자화장실+여자화장실,"""""",2024-05-10
4897.0,개방화장실,법제3조제16호-영제3조제1항제1호,염리종합사회복지관,서울특별시 마포구 대흥로24길 50 (염리동),서울특별시 마포구 염리동 532-2,4,3,4,3,1,0,17,4,1,염리종합사회복지관,"""""",정시,09:00~18:00,"""""",37.5546397472934,126.948744227467,공공기관-지방자치단체,수세식,N,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-05-10
4898.0,개방화장실,법제3조제12호,㈜안국에너지 삼보주유소 화장실,서울특별시 서대문구 연희로 78,서울특별시 서대문구 연희동 194-32,1,2,0,0,0,0,1,0,0,서대문구청 기후환경과,"""02-330-8741""",정시,06:00~22:00,1969-07,37.5650007,126.9299305,민간소유-개인,수세식,N,N,"""""",N,N,"""""",2013-10,2024-02-08
4899.0,개방화장실,법제3조제12호,㈜중앙에너비스 동교지점 화장실,서울특별시 서대문구 연희로 12,서울특별시 서대문구 창천동 512-3,1,0,0,0,0,0,1,0,0,서대문구청 기후환경과,"""02-330-8741""",정시,06:00~24:00,2019-07,37.5598219,126.9268491,민간소유-개인,수거식,N,N,"""""",N,N,"""""",2019-07,2024-02-08
4900.0,개방화장실,법제3조제12호,㈜창원이엔지 홍제지점 화장실,서울특별시 서대문구 통일로 455,서울특별시 서대문구 홍제동 330-61,1,2,1,0,0,0,1,1,0,서대문구청 기후환경과,"""02-330-8741""",정시,05:00~23:00,2006-09,37.5598665,126.9708838,민간소유-개인,수세식,N,N,"""""",Y,N,"""""",2020-04,2024-02-08
4901.0,개방화장실,법제3조제12호,행촌제2주유소 화장실,서울특별시 서대문구 성산로 490,서울특별시 서대문구 대신동 16-7,1,2,0,0,0,0,1,0,0,서대문구청 기후환경과,"""02-330-8741""",정시,06:00~24:00,2014-01,37.5610129,126.9415334,민간소유-개인,수세식,N,N,"""""",Y,N,"""""","""""",2024-02-08
4902.0,개방화장실,법제3조제12호,홍제동주유소 화장실,서울특별시 서대문구 통일로 372,서울특별시 서대문구 홍제동 22-3,1,2,0,0,0,0,1,0,0,서대문구청 기후환경과,"""02-330-8741""",정시,06:00~24:00,"""""",37.5835495,126.9501318,민간소유-개인,수세식,N,N,"""""",Y,N,"""""","""""",2024-02-08
4903.0,개방화장실,법제3조제17호-영제3조제2항제3호,K1 REIT빌딩 개방화장실,서울특별시 서대문구 충정로 36,서울특별시 서대문구 충정로3가 463,1,1,0,0,0,0,1,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",1995-12,37.5620214,126.9645287,공공기관-국가공공기관,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4904.0,개방화장실,법제3조제17호-영제3조제2항제3호,k-스퀘어 신촌 개방화장실,서울특별시 서대문구 신촌로 73,서울특별시 서대문구 창천동 72-12,1,1,0,0,0,0,1,0,0,서대무구청 청소행정과,"""02-330-1519""",정시,07:00~24:00,1986-12,37.5563335,126.9348124,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4905.0,개방화장실,법제3조제17호-영제3조제2항제3호,SK BROADBAND 개방화장실,서울특별시 서대문구 신촌로 135,서울특별시 서대문구 창천동 20-21,2,1,0,0,0,0,2,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""","""""",37.5567665,126.9408376,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4906.0,개방화장실,법제3조제17호-영제3조제2항제3호,골든브릿지빌딩 개방화장실,서울특별시 서대문구 충정로 50,서울특별시 서대문구 충정로3가 222,3,2,0,0,0,0,3,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",1987-12,37.5629086,126.9651568,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4907.0,개방화장실,법제3조제17호-영제3조제2항제3호,대우약국 옆 층간화장실,서울특별시 서대문구 인왕시장길 18,서울특별시 서대문구 홍제동 298-7,1,0,0,0,0,0,1,0,0,서대무구청 청소행정과,"""02-330-1519""",정시,09:00~23:00,"""""",37.5910695,126.9434702,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4908.0,개방화장실,법제3조제17호-영제3조제2항제3호,롯데리아(서대문역점) 개방화장실,서울특별시 서대문구 통일로 127,서울특별시 서대문구 충정로2가 8-2,2,2,1,0,0,0,3,1,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",2019-04,37.5659184,126.9659332,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4909.0,개방화장실,법제3조제17호-영제3조제2항제3호,르메이에르신촌3차 개방화장실,서울특별시 서대문구 신촌로 127,서울특별시 서대문구 창천동 20-26,1,2,0,0,0,0,2,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",2000-12,37.5564827,126.9400745,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4910.0,개방화장실,법제3조제17호-영제3조제2항제3호,맥도날드(명지대점) 개방화장실,서울특별시 서대문구 거북골로 25,서울특별시 서대문구 남가좌동 324-3,1,2,0,0,0,0,2,0,0,서대무구청 청소행정과,"""02-330-1519""",정시,09:00~02:00,2014-12,37.5799302,126.9247485,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4911.0,개방화장실,법제3조제17호-영제3조제2항제3호,맥도날드(연대점) 개방화장실,서울특별시 서대문구 연세로 33,서울특별시 서대문구 창천동 33-38,1,2,0,0,0,0,2,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",2012-12,37.5585892,126.9366891,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4912.0,개방화장실,법제3조제17호-영제3조제2항제3호,맥도날드(홍제점) 개방화장실,서울특별시 서대문구 통일로 468,서울특별시 서대문구 홍제동 299-12,1,2,0,0,0,0,1,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",2016-12,37.5902779,126.9429004,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4913.0,개방화장실,법제3조제17호-영제3조제2항제3호,모래내설렁탕 개방화장실,서울특별시 서대문구 모래내로 271,서울특별시 서대문구 홍은동 415-42,1,2,0,0,0,0,2,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""","""""",37.5772467,126.9282246,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4914.0,개방화장실,법제3조제17호-영제3조제2항제3호,버거킹(연세로점) 개방화장실,서울특별시 서대문구 연세로 25,서울특별시 서대문구 창천동 33-38,1,1,0,0,0,0,1,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",2013-12,37.5578892,126.9366963,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4915.0,개방화장실,법제3조제17호-영제3조제2항제3호,삼창빌딩 개방화장실,서울특별시 서대문구 충정로 13,서울특별시 서대문구 충정로3가 63-1,2,2,0,0,0,0,2,0,0,서대무구청 청소행정과,"""02-330-1519""",정시,10:00~21:00,1984-12,37.560607,126.9626106,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4916.0,개방화장실,법제3조제17호-영제3조제2항제3호,신촌 푸르지오 시티 개방화장실,서울특별시 서대문구 신촌역로 7,서울특별시 서대문구 대현동 104-5,1,2,0,0,0,0,4,0,0,서대무구청 청소행정과,"""02-330-1519""",정시,09:00~21:00,2014-12,37.5574218,126.9425697,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4917.0,개방화장실,법제3조제17호-영제3조제2항제3호,신촌e편한세상 4단지 개방화장실,서울특별시 서대문구 신촌로35길 10,서울특별시 서대문구 북아현동 1015,1,2,0,0,0,0,2,1,0,서대무구청 청소행정과,"""02-330-1519""",정시,08:00~23:00,2018-12,37.5582587,126.9558611,민간소유-개인,수세식,N,N,"""""",Y,N,"""""","""""",2024-02-08
4918.0,개방화장실,법제3조제17호-영제3조제2항제3호,쓰리알유씨티 개방화장실,서울특별시 서대문구 신촌로 1,서울특별시 서대문구 창천동 510-2,2,3,0,0,0,0,5,0,0,서대무구청 청소행정과,"""02-330-1519""",정시,04:00~23:00,2013-12,37.5600163,126.9293059,민간소유-개인,수세식,N,N,"""""",Y,N,"""""","""""",2024-02-08
4919.0,개방화장실,법제3조제17호-영제3조제2항제3호,아남오피스텔 개방화장실,서울특별시 서대문구 신촌로 121,서울특별시 서대문구 창천동 20-41,2,2,0,0,0,0,3,0,0,서대무구청 청소행정과,"""02-330-1519""",상시,"""""",2004-12,37.5562458,126.9392858,민간소유-개인,수세식,N,N,"""""",N,N,"""""","""""",2024-02-08
4920.0,공중화장실,법제3조제5호,가재울 공중화장실,서울특별시 서대문구 모래내로 174,서울특별시 서대문구 연희동 530-2,1,1,1,1,0,0,2,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2018-12,37.5706795,126.919983,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-02-08
4921.0,공중화장실,법제3조제5호,거꾸로어린이공원 공중화장실,서울특별시 서대문구 증가로32길 42,서울특별시 서대문구 북가좌동 338-21,1,1,1,0,0,0,2,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2017-09,37.5852327,126.913293,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,여자화장실,"""""",2024-02-08
4922.0,공중화장실,법제3조제5호,독립공원 공중화장실,서울특별시 서대문구 통일로 279-5,서울특별시 서대문구 현저동 101,2,2,1,1,0,1,3,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2016-12,37.5742169,126.9561692,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,Y,Y,남자화장실+여자화장실,2022-06,2024-02-08
4923.0,공중화장실,법제3조제5호,문화소공원 공중화장실,서울특별시 서대문구 세검정로4길 11,서울특별시 서대문구 홍제동 208-2,0,1,1,0,0,0,1,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2017-09,37.5945608,126.9488105,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,N,"""""","""""",2024-02-08
4924.0,공중화장실,법제3조제5호,봉원1 공중화장실,서울특별시 서대문구 봉원사길 75-14,서울특별시 서대문구 봉원동 20,2,4,0,0,0,0,3,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",1998-12,37.5704844,126.9461166,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,여자화장실,"""""",2024-02-08
4925.0,공중화장실,법제3조제5호,봉원2 공중화장실,서울특별시 서대문구 봉원사길 115,서울특별시 서대문구 봉원동 23-2,2,3,0,0,0,0,5,0,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2018-10,37.5715359,126.9469469,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,Y,N,"""""","""""",2024-02-08
4926.0,공중화장실,법제3조제5호,북가좌(해담) 공중화장실,서울특별시 서대문구 불광천길 159,서울특별시 서대문구 북가좌동 352-1,0,2,1,0,0,0,2,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2016-05,37.583979,126.9103823,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-02-08
4927.0,공중화장실,법제3조제5호,연가교 공중화장실,서울특별시 서대문구 모래내로 208,서울특별시 서대문구 남가좌동 79-166,1,1,1,0,0,0,2,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2018-07,37.5732161,126.923326,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-02-08
4928.0,공중화장실,법제3조제6호,연대앞 공중화장실,서울특별시 서대문구 성산로 426,서울특별시 서대문구 창천동 84-43,4,4,1,0,0,1,5,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",1983-08,37.5597607,126.9345608,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,여자화장실,"""""",2024-02-08
4929.0,공중화장실,법제3조제5호,중앙근린공원 공중화장실,서울특별시 서대문구 거북골로 145,서울특별시 서대문구 북가좌동 480,0,2,1,0,0,0,2,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2016-04,37.5748809,126.9130797,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-02-08
4930.0,공중화장실,법제3조제5호,해달별 공중화장실,서울특별시 서대문구 홍제천로 149,서울특별시 서대문구 연희동 735,0,1,1,0,0,0,1,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2022-10,37.5735219,126.9264342,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,여자화장실,"""""",2024-02-08
4931.0,공중화장실,법제3조제5호,현저 공중화장실,서울특별시 서대문구 통일로 279-73,서울특별시 서대문구 현저동 107-479,2,3,0,0,0,0,3,0,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",1991-12,37.5729863,126.953102,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,N,"""""","""""",2024-02-08
4932.0,공중화장실,법제3조제5호,홍남교 공중화장실(두바퀴),서울특별시 서대문구 홍제천로 111-1,서울특별시 서대문구 연희동 696,1,1,0,0,0,0,2,0,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2021-10,37.574585,126.9255748,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,"""""","""""",2024-02-08
4933.0,공중화장실,법제3조제5호,홍남교2 공중화장실,서울특별시 서대문구 모래내로 246,서울특별시 서대문구 남가좌동 79-1,0,1,1,0,0,0,1,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2022-04,37.5786934,126.9321539,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,Y,여자화장실,"""""",2024-02-08
4934.0,공중화장실,법제3조제5호,홍연2교 공중화장실,서울특별시 서대문구 홍제천로 167,서울특별시 서대문구 연희동 726,0,1,1,0,0,0,1,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2017-04,37.5782996,126.9328081,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-02-08
4935.0,공중화장실,법제3조제5호,홍은1 공중화장실,서울특별시 서대문구 홍은중앙로 86,서울특별시 서대문구 홍은동 9-685,0,1,1,0,0,0,1,1,0,서대문구청 청소행정과,"""02-330-1518""",상시,"""""",2016-12,37.5980636,126.9476134,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,"""""",2024-02-08
